session_id,subscriber_id,date,genre,device,duration_min,rating
54721,1510,2024-01-07,Романтика,Smart TV,35,3
53829,1585,2024-07-07,Документальний,Smart TV,28,5
52167,1444,2024-07-17,Анімація,Smart TV,93,3
51988,1346,2024-07-17,Серіал,Mobile,43,4
54902,1311,2024-07-24,Серіал,Mobile,17,3
54297,1051,2024-02-07,Бойовик,Smart TV,105,5
51900,1430,2024-05-30,Комедія,Smart TV,45,3
54048,1345,2024-01-16,Комедія,Smart TV,46,4
52231,1552,2024-01-25,Драма,Smart TV,64,5
52264,1100,2024-02-09,Жахи,Laptop,14,5
54995,1509,2024-06-28,Документальний,Mobile,30,4
52208,1552,2024-03-18,Анімація,Mobile,59,3
53506,1171,2024-01-17,Драма,Tablet,47,5
52203,1549,2024-02-03,Бойовик,Laptop,103,4
51036,1004,2024-07-25,Романтика,Laptop,20,5
54468,1462,2024-08-24,Бойовик,Smart TV,82,4
51443,1086,2024-01-21,Анімація,Smart TV,62,3
51971,1568,2024-08-13,Жахи,Laptop,56,5
54675,1540,2024-02-27,Комедія,Laptop,81,1
51678,1151,2024-03-10,Романтика,Tablet,35,5
53323,1136,2024-03-30,Драма,Laptop,46,2
53407,1531,2024-01-18,Серіал,Mobile,74,3
53267,1296,2024-08-25,Жахи,Smart TV,45,1
50752,1525,2024-06-22,Драма,Tablet,87,5
53573,1216,2024-04-28,Комедія,Smart TV,132,4
51773,1227,2024-07-21,Документальний,Smart TV,17,5
52239,1205,2024-02-13,Документальний,Mobile,65,5
54234,1182,2024-07-14,Анімація,Smart TV,44,4
52357,1122,2024-07-13,Драма,Smart TV,70,5
50174,1079,2024-01-20,Романтика,Smart TV,38,4
50571,1580,2024-04-17,Бойовик,Mobile,69,2
50982,1468,2024-03-20,Романтика,Laptop,72,5
52992,1154,2024-08-26,Анімація,Laptop,45,5
50371,1490,2024-02-28,Документальний,Smart TV,41,4
52104,1293,2024-03-19,Документальний,Tablet,85,5
50972,1469,2024-02-02,Романтика,Tablet,42,4
50832,1527,2024-06-07,Драма,Smart TV,45,5
52576,1481,2024-06-19,Романтика,Laptop,71,3
54848,1387,2024-03-02,Серіал,Mobile,41,3
51905,1202,2024-07-01,Бойовик,Laptop,21,5
51427,1165,2024-03-17,Романтика,Laptop,37,4
50186,1262,2024-06-05,Документальний,Laptop,64,4
51463,1189,2024-03-07,Бойовик,Smart TV,34,5
54026,1578,2024-07-15,Документальний,Tablet,89,4
51082,1226,2024-03-12,Драма,Mobile,40,4
53763,1246,2024-04-30,Анімація,Laptop,30,2
51679,1525,2024-08-23,Бойовик,Smart TV,59,4
52691,1542,2024-01-28,Бойовик,Smart TV,84,4
53633,1433,2024-06-13,Комедія,Smart TV,97,5
53910,1593,2024-02-10,Анімація,Mobile,71,4
54328,1157,2024-03-15,Комедія,Mobile,67,4
50188,1287,2024-03-26,Серіал,Laptop,90,4
50455,1154,2024-01-11,Жахи,Mobile,92,3
52636,1498,2024-06-28,Драма,Mobile,21,2
51644,1144,2024-06-04,Документальний,Laptop,56,5
51285,1204,2024-01-21,Бойовик,Smart TV,32,4
51717,1398,2024-07-09,Бойовик,Smart TV,36,5
54792,1217,2024-06-22,Серіал,Mobile,26,3
53793,1045,2024-03-04,Серіал,Smart TV,80,4
54649,1158,2024-06-15,Документальний,Smart TV,26,5
50619,1569,2024-05-15,Серіал,Smart TV,68,4
51954,1068,2024-08-01,Серіал,Mobile,8,3
54430,1398,2024-04-29,Серіал,Laptop,17,4
50713,1596,2024-06-26,Романтика,Smart TV,79,4
52038,1568,2024-02-20,Серіал,Laptop,52,4
50933,1025,2024-03-29,Романтика,Smart TV,74,5
51746,1355,2024-01-14,Бойовик,Smart TV,114,5
52601,1308,2024-01-29,Комедія,Laptop,69,4
51203,1086,2024-07-18,Анімація,Laptop,5,4
50439,1478,2024-07-13,Серіал,Mobile,54,3
54255,1090,2024-07-31,Документальний,Laptop,30,5
50729,1038,2024-05-28,Романтика,Mobile,47,3
54169,1095,2024-08-01,Анімація,Laptop,13,4
53945,1456,2024-03-02,Бойовик,Mobile,88,4
54529,1068,2024-06-22,Драма,Smart TV,49,3
52540,1554,2024-06-22,Бойовик,Mobile,11,4
50905,1239,2024-02-06,Серіал,Mobile,66,3
50863,1227,2024-02-06,Бойовик,Laptop,50,3
51813,1580,2024-08-07,Жахи,Laptop,81,5
53139,1300,2024-03-15,Бойовик,Laptop,39,4
54326,1156,2024-06-05,Романтика,Laptop,45,4
51798,1199,2024-05-20,Комедія,Tablet,77,4
54495,1595,2024-05-04,Документальний,Smart TV,10,5
52727,1237,2024-02-19,Жахи,Tablet,95,4
54583,1178,2024-08-10,Жахи,Mobile,20,4
50097,1120,2024-04-19,Жахи,Smart TV,20,4
53077,1074,2024-02-29,Драма,Laptop,26,5
54353,1038,2024-02-13,Серіал,Mobile,81,4
54378,1536,2024-04-20,Романтика,Laptop,48,3
52671,1190,2024-05-02,Жахи,Smart TV,153,4
53055,1095,2024-04-21,Бойовик,Mobile,35,5
52511,1092,2024-07-04,Драма,Mobile,92,5
52843,1301,2024-06-18,Драма,Laptop,79,4
54889,1457,2024-08-28,Комедія,Mobile,65,4
54212,1126,2024-04-16,Анімація,Laptop,13,3
50417,1494,2024-05-04,Драма,Mobile,31,4
50059,1161,2024-02-07,Романтика,Mobile,49,4
51734,1086,2024-02-20,Серіал,Mobile,15,3
51955,1337,2024-06-24,Документальний,Smart TV,66,5
54542,1410,2024-01-10,Документальний,Laptop,61,4
51185,1143,2024-04-04,Комедія,Mobile,87,4
51210,1143,2024-06-01,Жахи,Laptop,40,2
54550,1093,2024-01-30,Анімація,Smart TV,81,4
50652,1274,2024-04-08,Анімація,Mobile,5,4
50487,1479,2024-05-21,Документальний,Laptop,86,4
52210,1548,2024-06-12,Жахи,Laptop,42,5
52175,1381,2024-01-19,Романтика,Laptop,31,4
50610,1162,2024-02-17,Анімація,Tablet,84,5
52151,1313,2024-08-02,Бойовик,Mobile,77,2
52783,1537,2024-05-01,Анімація,Laptop,55,3
53917,1133,2024-08-08,Жахи,Laptop,43,2
51186,1030,2024-03-21,Романтика,Mobile,88,5
52437,1055,2024-02-03,Романтика,Mobile,13,3
50189,1454,2024-05-10,Документальний,Mobile,67,1
52088,1414,2024-03-25,Романтика,Laptop,16,5
52051,1236,2024-01-14,Романтика,Smart TV,116,4
50635,1328,2024-01-11,Серіал,Tablet,35,3
50467,1149,2024-03-31,Комедія,Tablet,68,3
50136,1108,2024-06-13,Анімація,Mobile,73,5
50915,1132,2024-06-01,Анімація,Tablet,51,5
52953,1560,2024-01-25,Жахи,Laptop,46,1
51658,1323,2024-03-29,Серіал,Laptop,70,5
51692,1255,2024-05-10,Анімація,Tablet,49,5
52487,1007,2024-01-24,Анімація,Smart TV,31,4
52221,1096,2024-02-14,Анімація,Mobile,49,5
50344,1192,2024-02-16,Драма,Smart TV,12,3
52230,1350,2024-02-29,Серіал,Smart TV,58,3
54565,1246,2024-07-16,Серіал,Smart TV,53,5
50066,1176,2024-01-07,Анімація,Smart TV,26,4
54693,1498,2024-01-03,Жахи,Mobile,45,3
53774,1516,2024-08-01,Анімація,Laptop,63,4
50381,1321,2024-08-25,Документальний,Smart TV,59,5
53975,1254,2024-07-22,Драма,Tablet,44,5
54774,1098,2024-05-15,Романтика,Laptop,57,5
54484,1579,2024-02-15,Романтика,Laptop,92,5
51333,1458,2024-07-11,Документальний,Mobile,64,5
54697,1083,2024-03-05,Документальний,Mobile,35,5
53092,1223,2024-04-30,Жахи,Tablet,26,4
51620,1341,2024-07-17,Комедія,Smart TV,59,5
50478,1047,2024-03-06,Анімація,Mobile,47,5
54092,1599,2024-04-25,Драма,Mobile,50,4
51619,1523,2024-06-08,Анімація,Smart TV,66,3
54339,1421,2024-01-16,Бойовик,Tablet,5,4
54816,1510,2024-07-31,Бойовик,Laptop,97,4
51019,1087,2024-02-01,Бойовик,Smart TV,65,3
51963,1286,2024-07-13,Документальний,Smart TV,10,4
53261,1047,2024-06-05,Серіал,Smart TV,52,5
54081,1022,2024-01-31,Документальний,Smart TV,42,5
52541,1491,2024-04-18,Бойовик,Mobile,36,1
51016,1541,2024-05-06,Романтика,Smart TV,62,4
53313,1175,2024-01-24,Анімація,Mobile,22,4
50804,1110,2024-07-14,Анімація,Laptop,65,3
54637,1026,2024-04-23,Драма,Laptop,32,3
54418,1422,2024-06-13,Документальний,Mobile,50,5
53891,1385,2024-07-23,Серіал,Tablet,87,5
52562,1061,2024-03-16,Романтика,Laptop,67,5
50774,1540,2024-06-05,Драма,Smart TV,94,5
50925,1232,2024-02-09,Драма,Mobile,48,3
52499,1343,2024-02-05,Комедія,Mobile,79,4
53773,1171,2024-06-22,Драма,Smart TV,103,4
51802,1014,2024-02-22,Драма,Laptop,63,2
53656,1343,2024-04-14,Драма,Mobile,25,3
54307,1100,2024-06-06,Комедія,Laptop,23,5
50730,1148,2024-04-17,Документальний,Laptop,36,5
54639,1073,2024-01-10,Драма,Mobile,77,5
53637,1114,2024-05-24,Серіал,Smart TV,47,5
53004,1339,2024-07-09,Бойовик,Smart TV,61,3
50024,1318,2024-05-01,Серіал,Smart TV,28,5
54855,1180,2024-04-18,Комедія,Tablet,37,5
54844,1333,2024-04-18,Драма,Smart TV,25,5
54892,1051,2024-02-15,Бойовик,Laptop,55,5
53766,1145,2024-07-04,Бойовик,Laptop,103,4
53621,1216,2024-02-09,Серіал,Tablet,56,3
52538,1108,2024-08-17,Романтика,Smart TV,65,5
51925,1535,2024-02-28,Бойовик,Smart TV,71,3
50337,1353,2024-07-08,Драма,Mobile,52,1
50077,1263,2024-03-03,Серіал,Smart TV,66,5
54990,1513,2024-07-20,Анімація,Mobile,29,4
52618,1443,2024-07-22,Романтика,Tablet,33,5
53635,1366,2024-05-25,Анімація,Smart TV,52,5
52571,1583,2024-04-03,Жахи,Smart TV,75,3
50448,1542,2024-05-26,Бойовик,Mobile,135,4
52333,1501,2024-08-18,Жахи,Mobile,34,4
54695,1205,2024-06-08,Серіал,Laptop,90,5
54523,1568,2024-03-21,Жахи,Tablet,68,4
50149,1583,2024-04-01,Бойовик,Smart TV,37,2
53714,1052,2024-02-12,Драма,Smart TV,63,5
52759,1136,2024-04-24,Драма,Smart TV,51,4
53239,1558,2024-08-11,Жахи,Laptop,70,3
51783,1453,2024-04-04,Бойовик,Laptop,46,5
50243,1190,2024-08-18,Жахи,Smart TV,73,3
51959,1398,2024-05-26,Жахи,Mobile,50,4
54638,1111,2024-01-30,Серіал,Laptop,11,5
54769,1318,2024-04-22,Комедія,Smart TV,95,2
50358,1393,2024-03-05,Документальний,Smart TV,58,4
53600,1600,2024-06-18,Документальний,Laptop,10,1
50251,1208,2024-03-16,Жахи,Laptop,91,5
54044,1117,2024-02-16,Бойовик,Mobile,90,5
50064,1310,2024-02-23,Комедія,Laptop,31,4
53431,1182,2024-01-25,Жахи,Mobile,77,3
51121,1096,2024-03-10,Драма,Tablet,15,4
54955,1390,2024-03-07,Жахи,Tablet,46,5
53703,1120,2024-05-15,Комедія,Laptop,72,3
50667,1373,2024-04-24,Анімація,Tablet,5,4
51118,1013,2024-05-31,Документальний,Smart TV,25,4
51699,1362,2024-07-25,Серіал,Mobile,63,4
52676,1004,2024-06-23,Серіал,Smart TV,56,4
52705,1545,2024-06-07,Комедія,Laptop,80,5
52108,1106,2024-02-25,Серіал,Laptop,59,5
50297,1166,2024-01-01,Документальний,Laptop,26,5
51197,1184,2024-08-26,Комедія,Smart TV,20,4
53215,1331,2024-06-20,Романтика,Smart TV,39,5
50684,1226,2024-01-20,Романтика,Smart TV,54,5
54610,1334,2024-05-07,Серіал,Smart TV,58,3
51848,1556,2024-02-08,Бойовик,Mobile,50,4
53406,1086,2024-08-27,Романтика,Laptop,49,4
53324,1357,2024-07-10,Анімація,Mobile,52,5
52384,1407,2024-04-21,Анімація,Laptop,92,4
54148,1497,2024-03-07,Жахи,Smart TV,102,5
53233,1416,2024-04-30,Жахи,Laptop,72,4
54991,1344,2024-01-28,Жахи,Mobile,72,3
51456,1522,2024-07-12,Жахи,Tablet,27,4
53436,1515,2024-05-20,Комедія,Smart TV,5,4
51562,1381,2024-02-21,Жахи,Laptop,61,5
50507,1320,2024-02-09,Документальний,Smart TV,87,4
52479,1078,2024-02-24,Жахи,Smart TV,38,5
50911,1586,2024-04-29,Жахи,Mobile,52,3
50995,1182,2024-02-26,Жахи,Laptop,53,5
52986,1313,2024-01-01,Серіал,Mobile,28,4
53509,1198,2024-07-15,Комедія,Laptop,103,4
54882,1151,2024-07-22,Романтика,Laptop,75,5
51252,1134,2024-05-28,Драма,Smart TV,96,4
54461,1444,2024-07-05,Комедія,Mobile,40,5
52720,1475,2024-08-19,Документальний,Mobile,62,4
54390,1440,2024-02-11,Бойовик,Laptop,90,5
54835,1531,2024-03-30,Комедія,Tablet,81,4
50164,1182,2024-07-16,Драма,Mobile,27,4
52846,1280,2024-01-25,Комедія,Smart TV,39,4
50216,1495,2024-03-24,Романтика,Smart TV,59,4
50745,1139,2024-06-02,Жахи,Laptop,95,5
51519,1146,2024-07-27,Комедія,Mobile,56,4
51348,1508,2024-02-25,Драма,Laptop,93,5
53145,1582,2024-04-30,Комедія,Smart TV,49,5
54530,1367,2024-06-28,Бойовик,Tablet,51,4
51505,1122,2024-04-15,Комедія,Laptop,85,3
51239,1442,2024-02-03,Анімація,Laptop,17,4
54776,1546,2024-07-04,Анімація,Mobile,30,4
52919,1553,2024-07-11,Серіал,Laptop,74,4
51304,1234,2024-07-06,Серіал,Smart TV,35,5
50750,1300,2024-01-17,Драма,Tablet,9,4
51764,1461,2024-06-25,Жахи,Mobile,114,5
54071,1331,2024-03-24,Бойовик,Smart TV,44,5
54546,1024,2024-07-07,Романтика,Mobile,72,3
54132,1264,2024-05-16,Драма,Smart TV,61,4
54685,1278,2024-04-06,Жахи,Laptop,54,5
50197,1363,2024-04-16,Бойовик,Tablet,50,4
50393,1097,2024-06-28,Романтика,Smart TV,53,3
53648,1409,2024-06-06,Драма,Smart TV,110,4
52954,1538,2024-03-15,Романтика,Mobile,41,1
53814,1426,2024-06-10,Жахи,Laptop,69,1
54836,1368,2024-04-02,Романтика,Smart TV,52,4
54549,1162,2024-01-04,Жахи,Mobile,59,4
53757,1292,2024-02-28,Жахи,Tablet,5,1
50497,1176,2024-02-07,Комедія,Mobile,79,4
52307,1573,2024-01-16,Анімація,Smart TV,39,4
53918,1371,2024-07-17,Бойовик,Mobile,71,4
54755,1230,2024-01-07,Романтика,Smart TV,54,4
53878,1229,2024-04-17,Анімація,Mobile,6,5
53662,1208,2024-04-08,Документальний,Laptop,47,4
54004,1036,2024-03-04,Комедія,Laptop,56,4
52504,1497,2024-08-02,Жахи,Smart TV,62,4
52904,1499,2024-06-02,Бойовик,Smart TV,22,3
53510,1371,2024-05-26,Серіал,Mobile,96,5
54459,1255,2024-07-19,Драма,Smart TV,39,4
52205,1458,2024-05-08,Анімація,Laptop,52,4
51011,1277,2024-03-08,Серіал,Mobile,60,2
50762,1518,2024-01-26,Жахи,Tablet,56,4
51466,1545,2024-04-08,Анімація,Laptop,34,4
52818,1562,2024-03-21,Жахи,Mobile,41,3
50413,1486,2024-08-05,Романтика,Laptop,82,3
52252,1357,2024-04-17,Комедія,Smart TV,36,4
53685,1083,2024-01-23,Бойовик,Mobile,57,1
53672,1141,2024-03-31,Комедія,Mobile,51,3
51101,1525,2024-01-19,Документальний,Smart TV,46,4
53314,1158,2024-01-15,Бойовик,Smart TV,43,4
51739,1060,2024-06-22,Серіал,Smart TV,50,5
53732,1088,2024-01-07,Анімація,Tablet,75,4
50033,1066,2024-06-27,Жахи,Smart TV,58,5
54777,1225,2024-07-22,Жахи,Laptop,89,3
50273,1343,2024-01-17,Романтика,Smart TV,29,5
54038,1576,2024-08-21,Анімація,Smart TV,42,3
53269,1461,2024-04-10,Романтика,Laptop,36,4
52728,1024,2024-03-22,Бойовик,Tablet,95,3
50928,1374,2024-04-16,Серіал,Mobile,67,1
53464,1256,2024-07-23,Бойовик,Mobile,53,3
50770,1355,2024-02-27,Романтика,Tablet,71,4
51591,1040,2024-04-09,Драма,Laptop,11,1
54216,1362,2024-01-12,Анімація,Smart TV,52,5
52533,1320,2024-07-20,Драма,Mobile,34,3
52878,1529,2024-03-19,Драма,Tablet,39,5
52393,1406,2024-05-01,Драма,Laptop,111,4
54286,1526,2024-05-25,Анімація,Smart TV,49,4
50574,1361,2024-08-13,Жахи,Smart TV,10,3
51893,1386,2024-05-27,Анімація,Smart TV,6,5
51292,1147,2024-05-10,Серіал,Laptop,43,2
50153,1266,2024-07-28,Бойовик,Smart TV,25,4
54795,1498,2024-02-03,Комедія,Mobile,38,3
52005,1381,2024-04-01,Документальний,Smart TV,119,5
54951,1521,2024-01-10,Анімація,Mobile,96,5
51788,1022,2024-03-13,Документальний,Smart TV,63,5
54293,1414,2024-06-27,Комедія,Smart TV,19,5
54935,1544,2024-07-11,Бойовик,Smart TV,70,5
51119,1287,2024-02-12,Серіал,Laptop,27,4
54689,1283,2024-02-01,Комедія,Mobile,29,3
51093,1382,2024-04-04,Бойовик,Smart TV,74,4
54684,1258,2024-03-22,Комедія,Tablet,52,4
54757,1257,2024-02-12,Анімація,Mobile,21,2
54497,1098,2024-05-07,Бойовик,Mobile,50,2
50148,1265,2024-01-01,Документальний,Mobile,40,4
53131,1399,2024-08-09,Жахи,Mobile,93,4
51105,1414,2024-05-18,Серіал,Mobile,38,3
52952,1427,2024-06-02,Серіал,Mobile,28,5
50299,1585,2024-01-17,Жахи,Smart TV,76,4
52266,1088,2024-04-24,Документальний,Laptop,89,3
51450,1307,2024-02-08,Серіал,Smart TV,55,5
50740,1135,2024-01-06,Комедія,Smart TV,31,3
52827,1489,2024-02-19,Бойовик,Laptop,68,4
52543,1600,2024-05-19,Жахи,Smart TV,59,4
51345,1555,2024-07-02,Документальний,Smart TV,29,4
51785,1427,2024-06-08,Романтика,Tablet,95,4
52375,1450,2024-02-26,Романтика,Laptop,84,4
53221,1255,2024-05-02,Документальний,Smart TV,58,4
51745,1064,2024-02-17,Анімація,Mobile,66,5
54077,1521,2024-02-20,Серіал,Mobile,112,4
54831,1447,2024-01-24,Серіал,Smart TV,55,5
52254,1584,2024-07-23,Романтика,Laptop,81,4
51359,1327,2024-04-13,Серіал,Laptop,52,5
52630,1554,2024-02-24,Документальний,Smart TV,73,4
50914,1569,2024-06-04,Бойовик,Tablet,66,4
51256,1114,2024-01-26,Жахи,Smart TV,11,5
52534,1484,2024-01-01,Романтика,Smart TV,55,5
50363,1302,2024-08-14,Серіал,Tablet,62,4
51222,1098,2024-02-15,Бойовик,Mobile,79,4
50180,1469,2024-03-03,Жахи,Mobile,53,4
51534,1067,2024-01-08,Жахи,Tablet,41,5
53169,1596,2024-04-04,Жахи,Mobile,45,1
52173,1026,2024-01-27,Документальний,Laptop,111,4
53060,1417,2024-02-07,Драма,Smart TV,5,3
50897,1485,2024-05-14,Серіал,Tablet,76,4
50851,1381,2024-04-24,Романтика,Laptop,35,5
52659,1372,2024-06-30,Комедія,Mobile,49,4
51791,1316,2024-07-26,Анімація,Laptop,41,4
51028,1341,2024-05-09,Документальний,Laptop,53,4
54105,1332,2024-05-27,Анімація,Smart TV,44,5
51237,1280,2024-06-19,Бойовик,Smart TV,49,4
50699,1205,2024-08-04,Романтика,Smart TV,65,3
52273,1488,2024-04-04,Анімація,Laptop,63,4
54833,1033,2024-06-15,Жахи,Mobile,74,4
51838,1298,2024-04-04,Анімація,Smart TV,89,4
50081,1017,2024-01-12,Комедія,Tablet,88,4
51892,1435,2024-04-05,Бойовик,Laptop,25,5
53871,1353,2024-04-11,Документальний,Laptop,60,2
52045,1428,2024-04-05,Документальний,Tablet,83,4
50301,1484,2024-06-09,Комедія,Smart TV,70,4
52337,1196,2024-01-11,Документальний,Laptop,71,5
50289,1541,2024-07-18,Бойовик,Mobile,26,5
52866,1330,2024-05-06,Документальний,Smart TV,73,4
53741,1122,2024-01-09,Бойовик,Laptop,99,5
52744,1451,2024-04-04,Серіал,Smart TV,103,4
53237,1021,2024-04-21,Комедія,Tablet,7,2
50360,1485,2024-07-10,Жахи,Mobile,15,5
52805,1072,2024-08-28,Бойовик,Tablet,28,4
54933,1147,2024-04-17,Комедія,Smart TV,30,5
54724,1289,2024-03-16,Бойовик,Mobile,36,2
53243,1200,2024-04-24,Романтика,Smart TV,46,3
54901,1364,2024-06-01,Романтика,Mobile,89,5
50132,1320,2024-07-04,Бойовик,Tablet,115,4
51966,1426,2024-04-04,Серіал,Smart TV,58,5
54652,1574,2024-08-11,Бойовик,Smart TV,73,5
54973,1530,2024-05-19,Жахи,Tablet,21,5
51144,1134,2024-04-07,Драма,Smart TV,74,3
51171,1085,2024-07-18,Серіал,Laptop,92,5
50247,1594,2024-06-10,Комедія,Smart TV,15,5
51919,1193,2024-01-04,Анімація,Tablet,45,4
52892,1561,2024-04-08,Бойовик,Mobile,99,4
50453,1015,2024-03-12,Комедія,Mobile,45,5
52505,1059,2024-02-06,Бойовик,Tablet,57,5
54012,1538,2024-04-09,Документальний,Mobile,61,5
53386,1082,2024-06-20,Документальний,Smart TV,100,4
53392,1280,2024-04-25,Документальний,Tablet,46,4
52048,1485,2024-02-20,Драма,Mobile,22,5
53186,1111,2024-08-24,Жахи,Smart TV,56,5
54087,1535,2024-01-26,Жахи,Laptop,52,5
52042,1259,2024-08-09,Комедія,Laptop,51,4
51303,1108,2024-08-08,Жахи,Mobile,76,4
53365,1427,2024-06-06,Документальний,Laptop,16,3
54997,1535,2024-07-25,Жахи,Laptop,82,3
50968,1141,2024-02-21,Комедія,Mobile,96,4
50867,1212,2024-03-14,Романтика,Mobile,37,2
51340,1418,2024-05-10,Документальний,Laptop,60,4
53268,1005,2024-07-29,Серіал,Laptop,50,2
51468,1379,2024-03-01,Серіал,Tablet,40,4
50967,1527,2024-01-15,Комедія,Laptop,54,5
52136,1106,2024-08-04,Документальний,Mobile,72,4
50011,1072,2024-04-27,Анімація,Mobile,54,5
52015,1073,2024-01-12,Романтика,Mobile,70,5
51015,1252,2024-06-08,Анімація,Smart TV,52,5
50821,1590,2024-03-27,Комедія,Mobile,72,4
54250,1482,2024-03-25,Документальний,Smart TV,70,5
52168,1256,2024-01-28,Драма,Laptop,53,4
52855,1271,2024-08-01,Анімація,Mobile,76,4
52382,1217,2024-05-23,Серіал,Laptop,78,4
53316,1485,2024-07-11,Романтика,Tablet,18,5
53938,1339,2024-06-24,Комедія,Mobile,80,5
53199,1362,2024-03-16,Анімація,Smart TV,67,2
51123,1584,2024-08-10,Драма,Laptop,63,5
52761,1334,2024-01-18,Бойовик,Mobile,51,4
51617,1128,2024-03-24,Романтика,Mobile,47,4
50447,1338,2024-06-03,Серіал,Laptop,64,4
54895,1573,2024-05-21,Драма,Laptop,90,4
52810,1582,2024-01-03,Романтика,Smart TV,75,5
53478,1523,2024-08-24,Жахи,Mobile,83,5
51390,1259,2024-08-11,Бойовик,Mobile,5,3
53141,1146,2024-03-26,Анімація,Smart TV,68,5
51037,1145,2024-07-05,Драма,Smart TV,73,5
54720,1071,2024-06-11,Документальний,Laptop,62,3
50579,1371,2024-08-05,Драма,Laptop,93,4
50782,1553,2024-02-08,Анімація,Laptop,78,4
52770,1080,2024-06-04,Бойовик,Laptop,14,5
54773,1302,2024-08-19,Бойовик,Smart TV,64,2
51267,1138,2024-08-24,Романтика,Laptop,39,5
53569,1270,2024-07-20,Анімація,Tablet,78,4
53591,1482,2024-01-06,Бойовик,Laptop,63,4
51863,1594,2024-01-21,Комедія,Laptop,5,4
50010,1213,2024-07-07,Романтика,Laptop,54,5
50801,1253,2024-03-27,Бойовик,Smart TV,81,4
54821,1285,2024-03-16,Драма,Smart TV,25,4
52949,1009,2024-01-17,Анімація,Mobile,30,4
54728,1080,2024-03-29,Серіал,Smart TV,11,4
50702,1550,2024-06-18,Анімація,Tablet,12,4
51045,1059,2024-08-02,Серіал,Laptop,47,4
52079,1532,2024-04-03,Комедія,Smart TV,35,3
51982,1347,2024-03-05,Комедія,Smart TV,27,1
51462,1170,2024-07-10,Документальний,Smart TV,66,4
51765,1581,2024-05-19,Комедія,Smart TV,55,5
52657,1324,2024-02-02,Комедія,Smart TV,72,4
50324,1419,2024-05-07,Серіал,Smart TV,57,5
53572,1352,2024-07-12,Серіал,Smart TV,43,5
51688,1133,2024-06-13,Жахи,Laptop,5,1
54668,1015,2024-05-22,Драма,Tablet,63,4
53953,1153,2024-05-10,Романтика,Laptop,78,4
52452,1599,2024-07-29,Комедія,Smart TV,5,4
51819,1219,2024-05-08,Драма,Mobile,64,4
50431,1047,2024-07-20,Жахи,Laptop,26,2
52848,1521,2024-08-05,Комедія,Smart TV,63,4
54060,1525,2024-04-11,Романтика,Smart TV,51,5
52656,1507,2024-02-09,Серіал,Smart TV,17,3
54778,1220,2024-08-01,Документальний,Mobile,72,3
51444,1559,2024-01-30,Драма,Laptop,53,4
52841,1562,2024-04-03,Комедія,Smart TV,26,5
54321,1508,2024-07-18,Драма,Tablet,48,5
50517,1473,2024-03-13,Бойовик,Laptop,62,4
53140,1334,2024-04-03,Комедія,Laptop,17,4
51984,1490,2024-06-16,Анімація,Mobile,71,4
50272,1276,2024-07-26,Бойовик,Smart TV,40,5
54609,1248,2024-05-10,Документальний,Smart TV,65,3
50572,1501,2024-06-21,Документальний,Smart TV,39,4
51849,1330,2024-01-19,Анімація,Laptop,43,5
52428,1519,2024-06-25,Анімація,Mobile,67,4
54195,1360,2024-04-20,Анімація,Tablet,66,4
50568,1073,2024-07-07,Анімація,Smart TV,68,3
52134,1568,2024-07-08,Комедія,Laptop,78,4
53673,1163,2024-05-30,Жахи,Laptop,28,4
51455,1208,2024-05-29,Серіал,Smart TV,29,4
52906,1551,2024-05-13,Серіал,Mobile,58,3
53332,1561,2024-06-21,Бойовик,Mobile,8,1
51212,1067,2024-07-14,Серіал,Laptop,27,3
50265,1154,2024-03-08,Романтика,Mobile,43,3
53032,1562,2024-07-25,Жахи,Mobile,48,4
50847,1372,2024-01-08,Комедія,Smart TV,7,5
51775,1339,2024-05-18,Жахи,Laptop,90,5
54994,1535,2024-01-03,Документальний,Smart TV,23,2
51240,1347,2024-02-08,Документальний,Mobile,64,1
51078,1389,2024-02-16,Жахи,Smart TV,55,5
54561,1391,2024-06-02,Романтика,Smart TV,38,4
51934,1112,2024-08-09,Документальний,Mobile,63,1
51087,1229,2024-06-08,Документальний,Smart TV,86,4
51640,1117,2024-03-25,Анімація,Laptop,5,4
51948,1108,2024-01-26,Документальний,Smart TV,5,1
54095,1004,2024-08-19,Жахи,Smart TV,26,4
52634,1567,2024-08-18,Романтика,Mobile,60,5
53001,1018,2024-02-02,Анімація,Laptop,48,2
52844,1441,2024-07-11,Романтика,Mobile,52,5
51545,1529,2024-07-24,Анімація,Laptop,32,4
50695,1517,2024-03-12,Бойовик,Laptop,101,3
51980,1345,2024-04-12,Драма,Smart TV,10,4
52290,1334,2024-02-13,Анімація,Tablet,73,4
54150,1294,2024-03-14,Документальний,Smart TV,46,5
54734,1275,2024-08-09,Документальний,Mobile,53,3
54766,1529,2024-05-22,Комедія,Mobile,44,4
53821,1087,2024-07-07,Документальний,Mobile,55,2
54388,1572,2024-02-12,Жахи,Mobile,113,5
52114,1306,2024-04-06,Бойовик,Smart TV,100,5
50786,1259,2024-04-20,Документальний,Tablet,19,4
53400,1324,2024-08-03,Драма,Mobile,43,4
51371,1413,2024-03-12,Жахи,Laptop,59,4
54627,1025,2024-03-16,Жахи,Smart TV,58,4
53597,1087,2024-06-22,Документальний,Smart TV,47,4
53658,1163,2024-04-14,Комедія,Mobile,23,5
51128,1509,2024-01-24,Комедія,Smart TV,70,5
